NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
horodateur	horodater	datation	0.19299501499675314	0.010837627099354345	0.009142846105796692	pAgVb
horodateur	horodater	horodatage	0.19299501499675314	0.4048762154308202	0.5762580301669034	pAgAc
horripilateur	horripiler	horripilation	0.04481864468836426	0.017658025780397133	0.2816852610065943	pAgAc
humidificateur	humidifier	humidification	0.4406823206456585	0.654703434021989	0.46690281077801615	pVbAc
hurleur	hurler	hurlement	0.36174341232784785	0.5694889958847675	0.4596243558597941	pVbAc
hybrideur	hybrider	hybridation	0.08628683322123218	0.5713785800200831	0.06520968158523986	pVbAc
hypnotiseur	hypnotiser	hypnotisation	0.5352269772599372	0.35650317803354	0.4014912047739668	pAgVb
hypnotiseur	hypnotiser	hypnose	0.5352269772599372	0.4050132318944607	0.5309632481384703	pAgVb
hypnotiseuse	hypnotiser	hypnose	0.04877006557154098	0.4050132318944607	0.02089817680859158	pVbAc
hypnotiseuse	hypnotiser	hypnotisation	0.04877006557154098	0.35650317803354	0.10974002766255267	pVbAc
identificateur	identifier	identification	0.3110950283592194	0.5421509797597894	0.47235123461473083	pVbAc
illuminateur	illuminer	illumination	0.3074954549146183	0.49359921312036564	0.31311066128501464	pVbAc
illuminatrice	illuminer	illumination	0.09330052209329952	0.49359921312036564	0.15355306325144952	pVbAc
illustrateur	illustrer	illustration	0.3156656853691034	0.5291402862042796	0.5106943311881333	pVbAc
illustratrice	illustrer	illustration	0.03788830816763786	0.5291402862042796	0.10693267713107807	pVbAc
imitateur	imiter	imitation	0.40803956717561285	0.6134377664440064	0.4456563648820958	pVbAc
immobilisateur	immobiliser	immobilisation	0.3975405927326819	0.5200048698332853	0.3431293513062914	pVbAc
impacteur	impacter	impaction	0.1738990406935194	0.21953179661231043	0.2909199198090512	pAgAc
implanteur	implanter	implantation	0.1358296790577853	0.5319901855011118	0.3247506889422714	pVbAc
importateur	importer	importation	0.3449939652917998	0.3734289050294894	0.7063870746279023	pAgAc
importateur	importer	import	0.3449939652917998	0.3474851551728992	0.47624554411018477	pAgAc
importeur	importer	import	0.02443842769184292	0.3474851551728992	0.22558459199069802	pVbAc
importeur	importer	importation	0.02443842769184292	0.3734289050294894	0.12457816952251108	pVbAc
imprimeur	imprimer	impression	0.49419545456070463	0.39673159962199905	0.18706410471576346	pAgVb
imprimeuse	imprimer	impression	0.04095540412435527	0.39673159962199905	0.10633534445152677	pVbAc
improvisateur	improviser	improvisation	0.42717354308029676	0.5285258779704904	0.5861257032653954	pAgAc
impulseur	impulser	impulsion	0.10285616867800096	0.2113391612730024	0.2106480851751778	pVbAc
inactivateur	inactiver	inactivation	0.160876062068978	0.6559941190459265	0.28424573955536814	pVbAc
incinérateur	incinérer	incinération	0.40822511456018956	0.49058494878829884	0.6621967997835025	pAgAc
inciseur	inciser	incision	0.22939721554894948	0.7386378816441819	0.2316588176244398	pVbAc
incitateur	inciter	incitation	0.20727824040427528	0.6169416801122728	0.35808183053288395	pVbAc
incubateur	incuber	incubation	0.3853785178342656	0.6791573991940465	0.2784068200402539	pVbAc
indenteur	indenter	indentation	0.0991320928415946	0.570231716809704	0.0485319056962621	pVbAc
indexeur	indexer	indexage	0.19273168515147732	0.30154360510286415	0.3302460612407988	pAgAc
indexeur	indexer	indexation	0.19273168515147732	0.689413630399644	0.5064366519352411	pVbAc
indicateur	indiquer	indication	0.28921908715041406	0.36368034772887625	0.44086757487352224	pAgAc
inducteur	induire	induction	0.5394835926629699	0.5808766838817716	0.6900597626542132	pAgAc
infiltrateur	infiltrer	infiltration	0.1837756735039745	0.6186627948739247	0.23118454372970218	pVbAc
influenceur	influencer	influence	0.07835218237749185	0.3767194659724872	0.09620804055503032	pVbAc
influenceuse	influencer	influence	0.007933291098194798	0.3767194659724872	0.06848173186688196	pVbAc
informateur	informer	information	0.3668039132284792	0.31855063888754115	0.38423206071332255	pAgAc
infracteur	enfreindre	infraction	0.3622413408749747	0.5197204935695225	0.47953187095538136	pVbAc
infuseur	infuser	infusion	0.14084337877148506	0.663098836226013	0.1852227500672831	pVbAc
ingénieur	ingénier	ingénierie	0.003966059844905143	0.13126624019268882	0.6366082597618191	pAgAc
inhalateur	inhaler	inhalation	0.5590717328160306	0.8335940290068184	0.4644679073113734	pVbAc
inhibiteur	inhiber	inhibition	0.7550211068281727	0.7425478713669137	0.7587014254131433	pAgAc
initialiseur	initialiser	initialisation	0.32213013497478116	0.6560174446622866	0.3650268721384042	pVbAc
initiateur	initier	initiation	0.6013915458183541	0.38094677699564594	0.3253215597464229	pAgVb
injecteur	injecter	injection	0.41507723219786014	0.6068127664358286	0.6701793148088541	pAgAc
injurieur	injurier	injure	0.25087629648169646	0.641996333476542	0.2943533136876405	pVbAc
innovateur	innover	innovation	0.5383245079053598	0.5054713757123633	0.6375577474087983	pAgAc
inoculateur	inoculer	inoculation	0.12470167080783888	0.6450493806860249	0.18316762519529814	pVbAc
inquiéteur	inquiéter	inquiétude	0.09616401459073354	0.36688546666555805	0.13163510098068265	pVbAc
inscripteur	inscrire	inscription	0.033562753066812605	0.13455329157353338	0.03504796975089069	pVbAc
inséminateur	inséminer	insémination	0.08212296493617381	0.4814982081356067	0.3318435533978342	pVbAc
insoleuse	insoler	insolation	0.10087728913107301	0.29832647229762127	0.03335603043355301	pVbAc
inspecteur	inspecter	inspection	0.34741981038076475	0.45767703488698525	0.4680230089884513	pAgAc
inspirateur	inspirer	inspiration	0.4852724729674567	0.37831660121982263	0.547911439354878	pAgAc
installateur	installer	installation	0.15648685635932238	0.2656071923617374	0.5467262032060886	pAgAc
installeur	installer	installation	0.027842003192545754	0.2656071923617374	0.3499325543541851	pAgAc
instaurateur	instaurer	instauration	0.21348922607094634	0.7219916115273863	0.2221036975111499	pVbAc
instauratrice	instaurer	instauration	0.3001648567560966	0.7219916115273863	0.23995355736918997	pVbAc
instigateur	instiguer	instigation	0.4378379169087851	0.18819394325028094	0.40298409887367215	pAgVb
institueur	instituer	institution	0.033136678670677974	0.35001529524917707	0.04969044885288757	pVbAc
instituteur	instituer	institution	0.09165441159836774	0.35001529524917707	0.3210417649287309	pVbAc
instructeur	instruire	instruction	0.2527642960221012	0.4500781573265842	0.27890458608985214	pVbAc
instructrice	instruire	instruction	0.1545144689645826	0.4500781573265842	0.09947593154736734	pVbAc
insufflateur	insuffler	insufflation	0.15425278093953484	0.2013805475422785	0.5306525992837139	pAgAc
insulteur	insulter	insulte	0.5065316891113871	0.6339480580006833	0.49878544652979734	pVbAc
insurrecteur	insurger	insurrection	0.07162945805245147	0.5113423988232982	0.17185749740876455	pVbAc
intégrateur	intégrer	intégration	0.2770895288596441	0.4559121018667182	0.3784084877697372	pVbAc
intensificateur	intensifier	intensification	0.023913951665108096	0.5345484442076839	0.09660341610071278	pVbAc
intercepteur	intercepter	interception	0.307503674013092	0.5064651235302308	0.5687548925564275	pAgAc
interceptrice	intercepter	interception	0.24049701492611503	0.5064651235302308	0.07241225795811396	pVbAc
intercesseur	intercéder	intercession	0.5152874478187729	0.600879598393688	0.555082044690926	pVbAc
internalisateur	internaliser	internalisation	0.13524815147686897	0.6695110884735274	0.3007747773719336	pVbAc
interpolateur	interpoler	interpolation	0.26677099091664197	0.6589844404452282	0.36960592414137833	pVbAc
interprétateur	interpréter	interprétation	0.05657958598542344	0.33229121148340207	0.08775641335860256	pVbAc
interpréteur	interpréter	interprétation	0.04479928441798957	0.33229121148340207	0.2474761703330548	pVbAc
interrogateur	interroger	interrogation	0.27217160457291284	0.3708217432228668	0.24633990931860228	pVbAc
interrupteur	interrompre	interruption	0.07354230426324788	0.3710943867999305	0.15252521049576948	pVbAc
interventeur	intervenir	intervention	0.10048401865036725	0.453707229670203	0.11239135382927093	pVbAc
intimidateur	intimider	intimidation	0.3691682478317054	0.5824650449791606	0.3536628628673042	pVbAc
introducteur	introduire	introduction	0.24866989185249652	0.3898042838459199	0.23332445267399488	pVbAc
inventeur	inventer	invention	0.6814254072576155	0.5572164092037635	0.6832189964372811	pAgAc
inverseur	inverser	inversion	0.4676062349943617	0.6379500381094941	0.5055339067415339	pVbAc
inverseuse	inverser	inversion	0.13254571776200116	0.6379500381094941	0.19376522660960507	pVbAc
investigateur	investiguer	investigation	0.2012158575563761	0.4313402488655613	0.503140450452756	pAgAc
investigatrice	investiguer	investigation	0.05192511891006713	0.4313402488655613	0.06951770777427915	pVbAc
investisseur	investir	investissement	0.23239795728595894	0.36711692084044556	0.7527630967553864	pAgAc
investisseuse	investir	investissement	0.0834507863830059	0.36711692084044556	0.12569636781245236	pVbAc
invocateur	invoquer	invocation	0.5114560600679724	0.48678455079082333	0.5072178574600663	pAgVb
ionisateur	ioniser	ionisation	0.19287356265797218	0.7394491341373063	0.2798400661291047	pVbAc
ioniseur	ioniser	ionisation	0.4620626512435659	0.7394491341373063	0.49065929215570664	pVbAc
isolateur	isoler	isolation	0.276281486120364	0.2930359698717829	0.5294832636875177	pAgAc
isolateur	isoler	isolement	0.276281486120364	0.4670643781998366	0.2167351722607251	pVbAc
itérateur	itérer	itération	0.5032704817075869	0.7042056256076363	0.3426460180857671	pVbAc
jaugeur	jauger	jaugeage	0.18941938488578758	0.35159023732581535	0.31039617133905806	pVbAc
jeteur	jeter	jet	0.17695341008270432	0.1861443409610888	0.1828548165931464	pVbAc
jeteur	jeter	jetée	0.17695341008270432	0.16520145127898775	0.01571622209972044	pAgVb
jeteur	jeter	jeté	0.17695341008270432	0.3307853713864669	0.20044540450239595	pVbAc
jeteur	jeter	jetage	0.17695341008270432	0.05024014958669208	0.16813060867771246	pAgVb
jeûneur	jeûner	jeûne	0.4987560197338897	0.7495321565838593	0.4779779689109307	pVbAc
joggeur	jogger	jogging	0.27060075418658763	0.31239449663606284	0.38437125255831117	pAgAc
joggeuse	jogger	jogging	0.2839121156826817	0.31239449663606284	0.06113914706918536	pVbAc
jongleur	jongler	jonglerie	0.3033230055436781	0.31040578674525365	0.604703164565539	pAgAc
jongleur	jongler	jonglage	0.3033230055436781	0.35583311341236257	0.6064609351534457	pAgAc
joueur	jouer	jeu	0.2769522635122467	0.19891407177931944	0.4323733033154662	pAgAc
joueuse	jouer	jeu	0.27189905174884826	0.19891407177931944	0.23546454059465996	pAgVb
jouisseur	jouir	jouissance	0.1382424258851641	0.42121865200245573	0.13225676581447868	pVbAc
jouteur	jouter	joute	0.442355780212598	0.5632009475516214	0.47219925646117356	pVbAc
jureur	jurer	jurement	0.321491894430755	0.27085491037776827	0.29342385239660224	pAgVb
justificateur	justifier	justification	0.1290469284897891	0.5953962002689417	0.30157488457221837	pVbAc
kidnappeur	kidnapper	kidnapping	0.6252956746230762	0.5690783715115445	0.6273787757060925	pAgAc
laboureur	labourer	labourage	0.4740354578450682	0.5490203511171547	0.3824618108986494	pVbAc
laboureur	labourer	labour	0.4740354578450682	0.6157074598716696	0.3428658321745739	pVbAc
lâcheur	lâcher	lâcher	0.1678476836816438	1.0000000000000002	0.1678476836816438	pVbAc
lâcheur	lâcher	lâchage	0.1678476836816438	0.17553581712128397	0.06648346764562113	pVbAc
lamineur	laminer	laminage	0.3538399496474662	0.4903254359734683	0.3554423614441942	pVbAc
lanceur	lancer	lancer	0.18743585421104214	1.0000000000000002	0.18743585421104214	pVbAc
lanceur	lancer	lancement	0.18743585421104214	0.4486493214180301	0.31589511899551986	pVbAc
lanceur	lancer	lançage	0.18743585421104214	0.15405181082259145	0.1561959167343951	pAgVb
lanceuse	lancer	lancer	0.14897572828575445	1.0000000000000002	0.14897572828575445	pVbAc
lanceuse	lancer	lançage	0.14897572828575445	0.15405181082259145	0.07614030335483764	pVbAc
lanceuse	lancer	lancement	0.14897572828575445	0.4486493214180301	0.030749584136074114	pVbAc
laqueur	laquer	laquage	0.3552019878868771	0.6486514268108714	0.3516184693210894	pVbAc
largueur	larguer	largage	0.43593458987881395	0.7416976574064195	0.550262205966294	pVbAc
largueur	larguer	larguage	0.43593458987881395	0.3855917106411617	0.15054846692344684	pAgVb
laveur	laver	lavement	0.317764728928274	0.4690361236208062	0.17266897157712416	pVbAc
laveur	laver	lavage	0.317764728928274	0.5193339263594062	0.31100114528182765	pVbAc
laveuse	laver	lavage	0.3867815424161465	0.5193339263594062	0.37598185907302334	pVbAc
laveuse	laver	lavement	0.3867815424161465	0.4690361236208062	0.31223630726293744	pVbAc
lécheur	lécher	lèche	0.3380183141578067	0.5182370651544701	0.45166659851380014	pVbAc
lécheur	lécher	lèchement	0.3380183141578067	0.21485449940743254	0.06367526790585823	pAgVb
lécheur	lécher	léchage	0.3380183141578067	0.535725014473743	0.12443359800757062	pVbAc
lecteur	lire	lecture	0.49955188129842076	0.5590994862860988	0.5750924440722587	pAgAc
lessiveuse	lessiver	lessivage	0.2229603838319006	0.6402722208585219	0.04298018560890633	pVbAc
leveur	lever	levage	0.21105317270391188	0.25542694845563063	0.3042810088155369	pAgAc
leveur	lever	lever	0.21105317270391188	0.9999999999999999	0.21105317270391188	pVbAc
leveur	lever	levée	0.21105317270391188	0.5871864591976365	0.11717293990843634	pVbAc
libérateur	libérer	libération	0.2995401107436862	0.4116065967277813	0.5367055346199497	pAgAc
lieur	lier	liaison	0.02710805999126351	0.06270199075388247	0.11185294689973856	pAgAc
lieur	lier	liement	0.02710805999126351	0.0518783144050996	0.0021635250080102022	pVbAc
lieur	lier	liage	0.02710805999126351	0.24008275461574635	0.3645345540589021	pAgAc
lieuse	lier	liement	0.0090201992004029	0.0518783144050996	0.09199008119049776	pAgAc
lieuse	lier	liaison	0.0090201992004029	0.06270199075388247	0.01893147489404018	pVbAc
lieuse	lier	liage	0.0090201992004029	0.24008275461574635	0.12026740907460629	pVbAc
limeur	limer	limage	0.19091503628136886	0.4035592612437322	0.16621709970267953	pVbAc
limitateur	limiter	limitation	0.1643788033632538	0.5435259518533689	0.26965882366479793	pVbAc
limiteur	limiter	limitation	0.2554163743875983	0.5435259518533689	0.4199242536791638	pVbAc
liquéfacteur	liquéfier	liquéfaction	0.30208773171945275	0.6026415374630602	0.4726241530675366	pVbAc
liquidateur	liquider	liquidation	0.39488363016937755	0.5161784398288107	0.5029454954513696	pVbAc
liseur	lire	lecture	0.18838877327262704	0.5590994862860988	0.0935456378796267	pVbAc
liseuse	lire	lecture	0.24406891289836805	0.5590994862860988	0.3580453458834821	pVbAc
lisseur	lisser	lissage	0.5564780844592567	0.5588169069744711	0.4901743551078472	pVbAc
lisseuse	lisser	lissage	0.23646930617571418	0.5588169069744711	0.2989264625390897	pVbAc
livreur	livrer	livraison	0.05852537600835919	0.34150451238255713	0.14277255321871984	pVbAc
livreuse	livrer	livraison	0.10859259426271671	0.34150451238255713	0.14734657936648315	pVbAc
localisateur	localiser	localisation	0.14648475779188602	0.4663791298279564	0.21926416785207048	pVbAc
localisatrice	localiser	localisation	0.17189835073898718	0.4663791298279564	0.0858236969616401	pVbAc
locateur	louer	location	0.23687926034490975	0.45338874765293635	0.49309254840010225	pAgAc
logeur	loger	logement	0.17261365927668307	0.4240565424253677	0.0014845936728900035	pVbAc
lotisseur	lotir	lotissement	0.5321439152604424	0.535025680618192	0.5682319495248134	pAgAc
louangeur	louanger	louange	0.32324868310106564	0.3227445792165755	0.27301846652444256	pAgVb
louangeur	louanger	louage	0.32324868310106564	0.08439073821220015	0.08731103332790645	pAgVb
louangeuse	louanger	louage	0.19864660370397694	0.08439073821220015	0.07310800136443812	pAgVb
louangeuse	louanger	louange	0.19864660370397694	0.3227445792165755	0.1472045297087711	pVbAc
loueur	louer	louange	0.43556433560420654	0.10354411018894669	0.18260166402859038	pAgVb
loueur	louer	louage	0.43556433560420654	0.333753148122421	0.6421059550950005	pAgAc
loueur	louer	location	0.43556433560420654	0.45338874765293635	0.6833404531284436	pAgAc
lutteur	lutter	lutte	0.05815029543319412	0.7149108921434874	0.19369156652264005	pVbAc
lyncheur	lyncher	lynchage	0.38946126098421624	0.5843694049570277	0.31840973548709306	pVbAc
mâcheur	mâcher	mâchage	0.2747233424199416	0.3958394487543909	0.28577880978231035	pVbAc
magnétiseur	magnétiser	magnétisation	0.26966672814330594	0.4945302799982016	0.1056845220861355	pVbAc
magouilleur	magouiller	magouille	0.2939694875788355	0.2818708677523799	0.5328698191545373	pAgAc
mailleur	mailler	maillage	0.03128325223515492	0.4803868711229567	0.05044826032065976	pVbAc
mainteneur	maintenir	maintien	0.002857342975887852	0.607068201498331	0.05721022479802673	pVbAc
mainteneur	maintenir	mantien	0.002857342975887852	0.10057255671414976	0.06280435393045146	pVbAc
mainteneur	maintenir	maintenance	0.002857342975887852	0.23735202588179619	0.09729870159676828	pVbAc
malaxeur	malaxer	malaxage	0.4625233849757579	0.5594484421679218	0.6316314497268308	pAgAc
malteur	malter	maltage	0.17865433463794575	0.26464633001478743	0.13918776403104596	pVbAc
mangeur	manger	manger	0.5350550226100935	0.9999999999999999	0.5350550226100935	pVbAc
mangeur	manger	mangement	0.5350550226100935	0.09390263214239611	0.030382480072350955	pAgVb
mangeuse	manger	manger	0.4153034775664178	0.9999999999999999	0.4153034775664178	pVbAc
mangeuse	manger	mangement	0.4153034775664178	0.09390263214239611	0.07212893979124654	pAgVb
manieur	manier	maniement	0.5970171492785984	0.6863954178224777	0.5090009486964169	pVbAc
manipulateur	manipuler	manipulation	0.6062966711815273	0.6392293836948107	0.5136235062497834	pVbAc
maquilleur	maquiller	maquillage	0.354487487150148	0.44687264570806146	0.624845991048694	pAgAc
maquilleuse	maquiller	maquillage	0.18863553780367173	0.44687264570806146	0.30762879342920524	pVbAc
maraudeur	marauder	maraude	0.41931024675634904	0.29514525639967915	0.4408288776764543	pAgAc
maraudeur	marauder	maraudage	0.41931024675634904	0.07500692473292493	0.14129821925917285	pAgVb
marcheur	marcher	marche	0.2434108155796128	0.4360131219750454	0.40417486554068927	pVbAc
marieur	marier	mariage	0.12095943988288244	0.4511223368204185	0.2011946836137615	pVbAc
marqueteur	marqueter	marqueterie	0.39878018300258744	0.49395392920481007	0.51938575438604	pAgAc
marqueur	marquer	marquage	0.2192808326429342	0.10226641627682644	0.46428676433023586	pAgAc
marqueuse	marquer	marquage	0.15659670371489678	0.10226641627682644	0.013311602976805493	pAgVb
marteleur	marteler	martèlement	0.16640218096893408	0.5268093149469216	0.20637151795586137	pVbAc
marteleur	marteler	martelage	0.16640218096893408	0.4659875191876542	0.31704369774791497	pVbAc
marteleur	marteler	martellement	0.16640218096893408	0.31183831238517024	0.29959315480369286	pVbAc
masqueur	masquer	masquage	0.2713467723360156	0.42608106129243717	0.6667943621968054	pAgAc
massacreur	massacrer	massacre	0.37437753000923996	0.5745833869726749	0.4342049269265541	pVbAc
masseur	masser	massage	0.07533881636070168	0.0858943675867008	0.5903530623954452	pAgAc
masseuse	masser	massage	0.01876498852102704	0.0858943675867008	0.2688922694267531	pAgAc
masticateur	mastiquer	masticage	0.32638390837782977	0.4190942617339256	0.201592679588519	pVbAc
masticateur	mastiquer	mastication	0.32638390837782977	0.6173499820494245	0.40735455680464666	pVbAc
masticatrice	mastiquer	masticage	0.21554915670578872	0.4190942617339256	0.17617189177942097	pVbAc
masticatrice	mastiquer	mastication	0.21554915670578872	0.6173499820494245	0.49685356757090365	pVbAc
masturbateur	masturber	masturbation	0.09712285632776314	0.4390085325496518	0.04330615037682266	pVbAc
